OBJECTID,EPAID,SITENAME,SITEADDR,SITECITY,SITECOUNTY,LATITUDE,LONGITUDE,GEOLOC_COD,SOURCE,Land_Use_R,Vol_Cleanu,Laserfiche,Update Date,x,y
49354,NONCD0001974,LACY ALLRED FARM SUBDIVISION,ANITA LANE,GREENSBORO,GUILFORD,36.16633,-79.71579,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001973*%22%7D,7/2/2026 12:00:00 AM,-79.71579,36.1663300000001
49355,NONCD0001977,LAKE RIM SOLVENTS,RIM ROAD & SANDRA STREET,FAYETTEVILLE,CUMBERLAND,35.03035,-79.04921,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001974*%22%7D,7/2/2026 12:00:00 AM,-79.04921,35.0303500000001
49356,NONCD0001980,"LAN-O-SHEEN, INC.",201 DICKENS RD,FUQUAY-VARINA,WAKE,35.61558,-78.80656,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001977*%22%7D,7/2/2026 12:00:00 AM,-78.8065599999999,35.6155800000001
49357,NONCD0001982,LAWYERS ROAD WELLS,12315 LAWYERS ROAD,CHARLOTTE,MECKLENBURG,35.16124,-80.64876,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001980*%22%7D,7/2/2026 12:00:00 AM,-80.64876,35.1612400000001
49358,NONCD0001983,LB FOSTER (FORMER),1625 & 1701 STARITA ROAD,CHARLOTTE,MECKLENBURG,35.268673,-80.816455,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001982*%22%7D,7/2/2026 12:00:00 AM,-80.816455,35.268673
49359,NONCD0001985,LEBANON CHEMICAL CORPORATION,1665 HIGHWAY 64 E,PLYMOUTH,WASHINGTON,35.86907,-76.71876,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001983*%22%7D,7/2/2026 12:00:00 AM,-76.71876,35.8690700000001
49360,NONCD0001986,LEBANON UNLOADING STATION,VANCE STREET,ROCKY MOUNT,EDGECOMBE,35.92342,-77.79756,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001985*%22%7D,7/2/2026 12:00:00 AM,-77.79756,35.9234200000001
49361,NONCD0001987,FAIRWAY ONE STOP NO. 5,1253 N LIBERTY ST,WINSTON-SALEM,FORSYTH,36.11086,-80.23436,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ESRI AGOL BASE MAP,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001986*%22%7D,7/2/2026 12:00:00 AM,-80.23436,36.1108600000001
49362,NONCD0001988,LEE PAVING / NCDOT SITE #31,SR 1179 (ROCKY FORK CH.RD.),SANFORD,LEE,35.39465,-79.22014,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001987*%22%7D,7/2/2026 12:00:00 AM,-79.22014,35.3946500000001
49363,NONCD0001989,"PEDEN FAMILY, LLC",1859 CAPITAL BLVD,RALEIGH,WAKE,35.80813,-78.6182,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001988*%22%7D,7/2/2026 12:00:00 AM,-78.6181999999999,35.8081300000001
49364,NONCD0001990,LEE PAVING/NCDOT #48,SUGAR LAKE RD. [SR 1714],GRIFFINS CROSSROADS,CHATHAM,35.746944,-79.090555,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001989*%22%7D,7/2/2026 12:00:00 AM,-79.0905549999999,35.746944
49365,NONCD0001991,LEESONA - ALAMANCE CO PLANT - NONUST,2727 TUCKER ST. EXT,BURLINGTON,ALAMANCE,36.059668,-79.456404,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001990*%22%7D,7/2/2026 12:00:00 AM,-79.456404,36.059668
49366,NONCD0001992,ATANDO AVE SOLVENT CONTAMINATION,527 ATANDO AVE,CHARLOTTE,MECKLENBURG,35.25825,-80.81686,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001991*%22%7D,7/2/2026 12:00:00 AM,-80.81686,35.25825
49367,NONCD0001994,SOUTH BOULEVARD SOLVENT CONTAMINATION,3000 BLOCK SOUTH BOULEVARD,CHARLOTTE,MECKLENBURG,35.19477,-80.87052,GEOCODE (ADDRESS MATCH),ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001992*%22%7D,7/2/2026 12:00:00 AM,-80.8705199999999,35.1947700000001
49368,NONCD0001996,AMERICAN SKIN FOOD GROUP,140 INDUSTRIAL DR,BURGAW,PENDER,34.54327,-77.91965,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,TRUE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001994*%22%7D,7/2/2026 12:00:00 AM,-77.9196499999999,34.5432700000001
49369,NONCD0001997,HICKORY-LINCOLNTON HWY WELLS (SWINKS),HICKORY-LINCOLNTON HWY & ROCKY,NEWTON,CATAWBA,35.61107,-81.31612,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001996*%22%7D,7/2/2026 12:00:00 AM,-81.31612,35.61107
49370,NONCD0001998,LEONARD THOMPSON (GROVES SALVAGE),T C JONES ROAD,RAEFORD,HOKE,34.95847,-79.08027,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001997*%22%7D,7/2/2026 12:00:00 AM,-79.08027,34.95847
49371,NONCD0002001,"LEWIS PROPERTY, MAE",7182 SOCKWELL ROAD,ELON COLLEGE,GUILFORD,36.174315,-79.540125,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001998*%22%7D,7/2/2026 12:00:00 AM,-79.540125,36.174315
49372,NONCD0002004,COLONIAL ICE COMPANY (FRMR),405 E KING ST,KINSTON,LENOIR,35.258463,-77.574892,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002001*%22%7D,7/2/2026 12:00:00 AM,-77.574892,35.2584630000001
49373,NONCD0002006,INDEPENDENCE PROPERTY,3030 E INDEPENDENCE BLVD,CHARLOTTE,MECKLENBURG,35.20298,-80.79135,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002004*%22%7D,7/2/2026 12:00:00 AM,-80.79135,35.20298
49374,NONCD0002009,"LINDE GASES, FORMER",2810 WEST TRADE STREET,CHARLOTTE,MECKLENBURG,35.251765,-80.867927,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002006*%22%7D,7/2/2026 12:00:00 AM,-80.867927,35.251765
49375,NONCD0002010,LINK ROAD SITE,1725 LINK ROAD,WINSTON-SALEM,FORSYTH,36.07144,-80.26238,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002009*%22%7D,7/2/2026 12:00:00 AM,-80.26238,36.0714400000001
49376,NONCD0002011,LITTON-AIRTRON,1201 CONTINENTAL BLVD.,CHARLOTTE,MECKLENBURG,35.119338,-80.922101,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002010*%22%7D,7/2/2026 12:00:00 AM,-80.9221009999999,35.119338
49377,NONCD0002012,LIVINGSTONE COATINGS CORPORATION,240 RHYNE ROAD,CHARLOTTE,MECKLENBURG,35.28881,-80.97012,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002011*%22%7D,7/2/2026 12:00:00 AM,-80.97012,35.2888100000001
49378,NONCD0002013,LOCK ON,1506 LANDIS STREET,SANFORD,LEE,35.50018,-79.17782,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002012*%22%7D,7/2/2026 12:00:00 AM,-79.1778199999999,35.5001800000001
49379,NONCD0002016,LONGVIEW GOLF COURSE,6321 BALLINGER ROAD,GREENSBORO,GUILFORD,36.100858,-79.908277,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002013*%22%7D,7/2/2026 12:00:00 AM,-79.9082769999999,36.1008580000001
49380,NONCD0002018,LOVE LUMBER COMPANY #3,301 WEST STANLY STREET,STANFIELD,STANLY,35.232686,-80.428558,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002016*%22%7D,7/2/2026 12:00:00 AM,-80.428558,35.2326860000001
49381,NONCD0002019,AZALEA LANE CONTAMINATION,HARTLEY ST & AZALEA LN,CHARLOTTE,MECKLENBURG,35.26893,-80.82047,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002018*%22%7D,7/2/2026 12:00:00 AM,-80.8204699999999,35.2689300000001
49382,NONCD0002020,NORTHWEST BLVD PCE CONTAMINATION,2950 NORTHWEST BLVD,NEWTON,CATAWBA,35.69459,-81.22602,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002019*%22%7D,7/2/2026 12:00:00 AM,-81.2260199999999,35.6945900000001
49383,NONCD0002022,LYONS RESIDENCE,3800 GLENWOOD DRIVE,CHARLOTTE,MECKLENBURG,35.24904,-80.88553,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002020*%22%7D,7/2/2026 12:00:00 AM,-80.88553,35.24904
49384,NONCD0002024,MAGLA PRODUCTS 1,404 NORTH CHURCH STREET,HUNTERSVILLE,MECKLENBURG,35.41656,-80.83993,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002022*%22%7D,7/2/2026 12:00:00 AM,-80.83993,35.4165600000001
49385,NONCD0002025,ANDREA DRIVE CONTAMINATION,101 ANDREA DR,JAMESTOWN,GUILFORD,36.04007,-79.91215,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002024*%22%7D,7/2/2026 12:00:00 AM,-79.9121499999999,36.0400700000001
49386,NONCD0002026,MAIN STREET SOLVENT SITE,WEST MAIN STREET,LOCUST,STANLY,35.25452,-80.44151,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002025*%22%7D,7/2/2026 12:00:00 AM,-80.4415099999999,35.2545200000001
49387,NONCD0002027,MAKEPEACE PROPERTY,1214 HAWKINS AVENUE,SANFORD,LEE,35.49674,-79.17966,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002026*%22%7D,7/2/2026 12:00:00 AM,-79.17966,35.49674
49388,NONCD0002028,MALLARD GRIFFIN LUMBER,1304 W VERNON AVE,KINSTON,LENOIR,35.268888,-77.599444,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,TRUE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002027*%22%7D,7/2/2026 12:00:00 AM,-77.5994439999999,35.2688880000001
49389,NONCD0002030,MYERS BROTHERS RECYCLING (FORMER),3303 SPRING GARDEN ST,GREENSBORO,GUILFORD,36.05926,-79.84763,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002028*%22%7D,7/2/2026 12:00:00 AM,-79.84763,36.0592600000001
49390,NONCD0002031,OLD MOUNTAIN & BUFFALO SHOALS RDS WELLS,BUFFALO SHOALS & OLD MOUNTAIN,STATESVILLE,IREDELL,35.73516,-80.94384,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002030*%22%7D,7/2/2026 12:00:00 AM,-80.94384,35.7351600000001
49391,NONCD0002032,MARION KULICK - FORMER CATTLE DIP VAT,JUNIOR ROAD,FRISCO,DARE,35.234722,-75.631666,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002031*%22%7D,7/2/2026 12:00:00 AM,-75.6316659999999,35.234722
49392,NONCD0002033,MARKET BASKET - SOLVENTS,6593 HIGHWAY 16,CONOVER,CATAWBA,35.812861,-81.190739,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002032*%22%7D,7/2/2026 12:00:00 AM,-81.190739,35.8128610000001
49393,NONCD0002034,MARTIN PROPERTY #2,2328 DAVIE AVE,STATESVILLE,IREDELL,35.80744,-80.84964,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002033*%22%7D,7/2/2026 12:00:00 AM,-80.84964,35.80744
49394,NONCD0002035,MARTINS FOOD CENTER - SOLVENTS,"7150 NC HIGHWAY 10 WEST, BANOA",VALE,CATAWBA,35.59389,-81.40128,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002034*%22%7D,7/2/2026 12:00:00 AM,-81.40128,35.59389
49395,NONCD0002038,SILVERMAN PROPERTY,48 SWANNANOA RIVER RD,ASHEVILLE,BUNCOMBE,35.57026,-82.54015,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002035*%22%7D,7/2/2026 12:00:00 AM,-82.54015,35.5702600000001
49396,NONCD0002039,MASON RESIDENCE,409 BIVENS RD,MONROE,UNION,34.9905,-80.4837,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002038*%22%7D,7/2/2026 12:00:00 AM,-80.4836999999999,34.9905000000001
49397,NONCD0002040,HWY 70 PCE (HICKORY 66 SERVICE),1727 HWY 70 SW,HICKORY,CATAWBA,35.72215,-81.3698,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002039*%22%7D,7/2/2026 12:00:00 AM,-81.3697999999999,35.7221500000001
49398,NONCD0002041,"MASSEY RESIDENCE, GLEN",540 TROLLINGWOOD ROAD,HAW RIVER,ALAMANCE,36.081339,-79.344597,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ESRI AGOL BASE MAP,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002040*%22%7D,7/2/2026 12:00:00 AM,-79.344597,36.0813390000001
49399,NONCD0002044,KAPP ST FERTILIZER SPILL,515 W KAPP ST,DOBSON,SURRY,36.39638,-80.72842,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002041*%22%7D,7/2/2026 12:00:00 AM,-80.72842,36.3963800000001
49400,NONCD0002046,MATTHEWS COUNTRY CLUB,465 SAM NEWELL ROAD,MATTHEWS,MECKLENBURG,35.12293,-80.71893,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002044*%22%7D,7/2/2026 12:00:00 AM,-80.7189299999999,35.1229300000001
49401,NONCD0002047,"MATTHEWS, VC RESIDENCE",3426 HIGHWAY 55,DURHAM,DURHAM,35.93004,-78.88925,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002046*%22%7D,7/2/2026 12:00:00 AM,-78.8892499999999,35.9300400000001
49402,NONCD0002048,MAULDIN WELL,310 MITCHELL ST,BELMONT,GASTON,35.181989,-81.020229,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002047*%22%7D,7/2/2026 12:00:00 AM,-81.020229,35.181989
49403,NONCD0002049,MAXTON OIL & FERT. CO. - PLANT,207 N MCNAIR ST,MAXTON,ROBESON,34.74084,-79.35257,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002048*%22%7D,7/2/2026 12:00:00 AM,-79.35257,34.74084
49404,NONCD0002050,MAXTON OIL & FERT. CO. - SHAW FARM,SR 1424,WAGRAM,SCOTLAND,34.871329,-79.418488,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002049*%22%7D,7/2/2026 12:00:00 AM,-79.418488,34.8713290000001
49405,NONCD0002053,"MCDONALD RESIDENCE, ELIZABETH",3560 MT. HERMAN ROCK CREEK RD,GRAHAM,ALAMANCE,35.98938,-79.394599,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002050*%22%7D,7/2/2026 12:00:00 AM,-79.394599,35.98938
49406,NONCD0002054,PINETOPS JENKINS CLEANERS,106 S 2ND ST,PINETOPS,EDGECOMBE,35.79026,-77.63692,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002053*%22%7D,7/2/2026 12:00:00 AM,-77.63692,35.79026
49407,NONCD0002055,MCKELVEY NITRATES,6148 ST JOHNS LANE,CHARLOTTE,MECKLENBURG,35.125801,-80.841154,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002054*%22%7D,7/2/2026 12:00:00 AM,-80.841154,35.125801
49408,NONCD0002056,MCLEAN ROAD,2532 MCLEAN ROAD,CHARLOTTE,MECKLENBURG,35.284994,-80.716447,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002055*%22%7D,7/2/2026 12:00:00 AM,-80.716447,35.284994
49409,NONCD0002063,EDENTON DYEING & FINISHING (FRMR),125 DYE PLANT RD,EDENTON,CHOWAN,36.20562,-76.71274,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002056*%22%7D,7/2/2026 12:00:00 AM,-76.7127399999999,36.2056200000001
49410,NONCD0002066,METPRO PROP.(FOR. DRY CLEANER),1030 PATTON AVE.,ASHEVILLE,BUNCOMBE,35.58644,-82.59255,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002063*%22%7D,7/2/2026 12:00:00 AM,-82.59255,35.58644
49411,NONCD0002068,MICROMATIC/TEXTRON FACILITY,105 LYTLE COVE ROAD,SWANNANOA,BUNCOMBE,35.601508,-82.367452,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002066*%22%7D,7/2/2026 12:00:00 AM,-82.367452,35.601508
